11, 5, 2, 13, 
453.0, 121.0, 0, 

245.0, 106.0, 0, 
190.0, 239.0, 0, 
207.0, 323.0, 0, 
289.0, 314.0, 0, 
342.0, 252.0, 0, 
228.0, 289.0, 1, 
297.0, 240.0, 0, 
229.0, 210.0, 1, 
309.0, 212.0, 0, 
256.0, 161.0, 1, 
298.0, 135.0, 0, 

682.0, 234.0, 0, 
626.0, 169.0, 0, 
534.0, 177.0, 0, 
453.0, 256.0, 1, 
360.0, 275.0, 0, 
348.0, 329.0, 0, 
446.0, 362.0, 0, 
431.0, 306.0, 1, 
549.0, 389.0, 0, 
552.0, 259.0, 1, 
640.0, 334.0, 0, 
720.0, 297.0, 0, 

328.0, 350.0, 0, 
241.0, 348.0, 0, 
283.0, 531.0, 0, 
339.0, 540.0, 0, 
376.0, 435.0, 0, 
306.0, 411.0, 1, 

605.0, 524.0, 0, 
491.0, 377.0, 0, 
409.0, 417.0, 0, 
392.0, 532.0, 0, 
503.0, 476.0, 1, 
